"date","fsa","hot_spot_fsa","cum_cases_per_100","cum_hospitalizations_deaths_per_1000","cum_hospitalizations_per_1000","cum_deaths_per_1000"
2021-06-13,"M4T",0,1.81424766977364,NA,0.83222370173103,NA
2021-06-13,"M4V",0,1.86349981224183,NA,1.78370259106271,0.61021404431093
2021-06-13,"M4W",0,1.81661891117479,NA,1.08882521489971,NA
2021-06-13,"M4X",1,4.87814834469527,NA,3.79638323059967,0.53067722578275
2021-06-13,"M4Y",0,2.20402540751511,NA,1.58159230631872,0.20407642662177
2021-06-13,"M5A",1,3.81530619893561,NA,3.65414886440297,0.39352372385878
2021-06-13,"M5B",1,2.94597112249651,NA,1.6301816488123,NA
2021-06-13,"M5C",0,2.74476513865308,NA,2.82965478211658,0
2021-06-13,"M5E",0,2.15720307463427,NA,0.90916604678073,NA
2021-06-13,"M5G",0,1.46064602286954,NA,0.75118938319005,NA
2021-06-13,"M5H",0,2.23188405797101,NA,NA,0
2021-06-13,"M5J",0,1.64068908941756,NA,0.38282745419743,NA
2021-06-13,"M5M",0,2.41913563468334,NA,1.25713509105735,0.20385974449579
2021-06-13,"M5N",1,3.84774087064163,NA,3.24943263874562,0.72209614194347
2021-06-13,"M5P",0,2.00785293592718,NA,0.93699803676602,0.31233267892201
2021-06-13,"M5R",0,2.08154137278514,NA,2.06433855152245,0.44727335282986
2021-06-13,"M5S",0,1.76446238228294,NA,1.55231294628997,NA
2021-06-13,"M5T",0,2.9919287503479,NA,2.87596251971426,0.64941089154838
2021-06-13,"M5V",1,2.66080518278575,NA,0.9585509354135,0.1652674026575
2021-06-13,"M6A",1,7.36278447121821,NA,5.69898642187799,0.95620577548288
2021-06-13,"M6B",1,6.59173573430326,NA,4.8595790352394,0.83477431280186
2021-06-13,"M6C",0,3.26828206616367,NA,2.72054556006965,0.47156123041207
2021-06-13,"M6E",1,5.67813256589466,NA,3.95139555068293,0.70805353798365
2021-06-13,"M6G",0,2.45582593598611,NA,2.4362241326202,0.70006440592535
2021-06-13,"M6H",1,3.70212930401515,NA,2.85968234339375,0.65695405186073
2021-06-13,"M6J",0,2.74091093390999,NA,2.05433166644141,0.21624543857278
2021-06-13,"M6K",1,4.15099320266614,NA,3.84962273697178,0.52794826107042
2021-06-13,"M6L",1,8.42136398208401,NA,7.90163103186005,2.02822614721541
2021-06-13,"M6M",1,7.73316862260655,NA,5.53839818818201,1.02944204241301
2021-06-13,"M6N",1,6.65954948222483,NA,5.55140386463115,0.87541368634568
2021-06-13,"M6P",0,2.47309266517964,NA,2.03564545119865,0.51973926413583
2021-06-13,"M6R",0,2.17957202735495,NA,1.85307743216413,0.52945069490404
2021-06-13,"M6S",0,2.33868037169704,NA,1.97269376524944,0.57104293204589
2021-06-13,"M8V",1,3.57180845406003,NA,2.61663156551152,0.63820282085647
2021-06-13,"M8W",0,3.36575637947174,NA,2.40120467217451,0.61047576411216
2021-06-13,"M8X",0,2.17537376112884,NA,2.26776415252814,0.6719301192676
2021-06-13,"M8Y",0,3.19535814979774,NA,2.00220651330037,0.24516814448576
2021-06-13,"M8Z",0,4.12689087971802,NA,2.00714740294708,0.44059333235424
2021-06-13,"M9A",1,4.03345540928437,NA,3.5385529050777,0.61862813025834
2021-06-13,"M9B",1,3.69171156347037,NA,2.44167838849226,0.4511797022214
2021-06-13,"M9C",1,4.13343505097441,NA,3.23647039785468,0.69352937096886
2021-06-13,"M9L",1,9.20143884892087,NA,6.40287769784173,1.51079136690648
2021-06-13,"M9M",1,9.84560870665655,NA,4.98969519470659,0.94008750045197
2021-06-13,"M9N",1,7.62846249873478,NA,6.84908397719221,1.58574850703465
2021-06-13,"M9P",1,5.58580787883945,NA,3.70118267676338,1.53152386624692
2021-06-13,"M9R",1,6.06320431161196,NA,4.60558549730524,0.80842724154826
2021-06-13,"M9V",1,9.04882283068864,NA,5.95437517132154,0.94417202205099
2021-06-13,"M9W",1,7.55042987696984,NA,4.93369694194059,0.74942232029477
2021-06-13,"N0A",0,2.54890744766045,NA,0.93810776798993,0.29744880448461
2021-06-13,"N0B",0,1.89033578480984,NA,0.84339788138452,0.13494366102152
2021-06-13,"N0C",0,1.20036934441367,NA,NA,0
2021-06-13,"N0E",0,2.0565796332275,NA,0.87665260863384,0.14215988248116
2021-06-13,"N0G",0,1.31274131274131,NA,0.76067538754106,0.18440615455541
2021-06-13,"N0H",0,0.50960900069982,NA,0.23327172567245,NA
2021-06-13,"N0J",0,1.94971640488656,NA,1.41797556719023,0.24541884816754
2021-06-13,"N0K",0,1.15719523373052,NA,0.57286892758937,NA
2021-06-13,"N0L",0,1.29061453525206,NA,0.65164268259571,0.12670829939361
2021-06-13,"N0M",0,1.14617548819869,NA,0.37420481476862,0.08315662550414
2021-06-13,"N0N",0,2.09242475103502,NA,0.82801835067696,NA
2021-06-13,"N0P",0,2.34556048467192,NA,1.0924981791697,0.28140104614977
2021-06-13,"N0R",0,2.41432872456709,NA,0.9971810458895,0.15341246859839
2021-06-13,"N1A",0,2.61523851267441,NA,1.09577032653956,NA
2021-06-13,"N1C",0,2.52161383285303,NA,1.92122958693564,NA
2021-06-13,"N1E",0,2.39235450344006,NA,0.9828729166231,NA
2021-06-13,"N1G",0,2.60858633477906,NA,0.78571877553586,NA
2021-06-13,"N1H",0,2.66119253759918,NA,1.21253377012912,0.42545044565934
2021-06-13,"N1K",1,3.59920569253682,NA,1.40658613271554,NA
2021-06-13,"N1L",0,2.73302172119879,NA,1.31976904041793,NA
2021-06-13,"N1M",0,1.54813237051275,NA,0.62340900826017,NA
2021-06-13,"N1P",0,2.70830932349891,NA,0.69148323153164,NA
2021-06-13,"N1R",0,2.38446618316748,NA,1.26496879743633,0.27407657277787
2021-06-13,"N1S",0,2.08167656827431,NA,1.12270196940637,0.32745474107686
2021-06-13,"N1T",0,2.87844469611174,NA,1.08531521328803,0
2021-06-13,"N2A",0,2.39520958083832,NA,1.80500243532075,0.17190499384007
2021-06-13,"N2B",0,2.47546111530579,NA,1.56401682666379,0.37752130298781
2021-06-13,"N2C",1,3.67504835589942,NA,1.93423597678917,0.5455537370431
2021-06-13,"N2E",0,3.08304766117439,NA,1.83567400199049,0.30963175937189
2021-06-13,"N2G",0,2.38867755650034,NA,2.68516446632356,0.78317296934437
2021-06-13,"N2H",0,1.66900189565647,NA,1.40113739388445,0.2884694634468
2021-06-13,"N2J",0,2.0505876094211,NA,1.45088745949606,0.33854040721575
2021-06-13,"N2K",0,1.66544597649906,NA,1.40114001846957,NA
2021-06-13,"N2L",0,2.10830324909747,NA,1.01083032490975,NA
2021-06-13,"N2M",0,2.9295816291332,NA,1.57689843788499,0.29566845710343
2021-06-13,"N2N",0,2.4760546158549,NA,1.46049860743156,NA
2021-06-13,"N2P",0,2.60686218133027,NA,1.26509488211616,0.49837071113667
2021-06-13,"N2R",0,3.01377261679719,NA,0.97218471509587,NA
2021-06-13,"N2T",0,1.46965127638789,NA,0.89198487873253,NA
2021-06-13,"N2V",0,1.23982408533733,NA,0.51464395995134,NA
2021-06-13,"N2Z",0,0.47062514707036,NA,0,0
2021-06-13,"N3A",0,1.3171458023136,NA,0.68720650555492,NA
2021-06-13,"N3B",0,2.6451762165497,NA,1.85085216318347,0.84830724145909
2021-06-13,"N3C",0,2.16155473294553,NA,1.12374405076679,NA
2021-06-13,"N3E",0,4.07989800254994,NA,2.54993625159371,NA
2021-06-13,"N3H",0,2.36089644513138,NA,1.19783616692427,NA
2021-06-13,"N3L",0,1.80865449628127,NA,0.78882127563669,NA
2021-06-13,"N3P",0,2.18251845511929,NA,0.96287578902322,0
2021-06-13,"N3R",0,1.70531350733077,NA,0.62389518560882,NA
2021-06-13,"N3S",0,2.45868050812731,NA,1.22934025406365,0.20489004234394
2021-06-13,"N3T",0,2.43081525804039,NA,0.92246322612815,0.19945150835203
2021-06-13,"N3V",0,0.99299065420561,NA,0,0
2021-06-13,"N3W",0,2.54888486287249,NA,0.56225401386893,NA
2021-06-13,"N3Y",0,1.70199228536207,NA,0.91462202250766,NA
2021-06-13,"N4B",0,1.4306635124479,NA,1.12650670271488,NA
2021-06-13,"N4G",0,1.89098998887653,NA,1.15684093437152,NA
2021-06-13,"N4K",0,0.77379417075058,NA,0.48362135671911,NA
2021-06-13,"N4L",0,0.51434449651389,NA,NA,0
2021-06-13,"N4N",0,0.83720930232558,NA,NA,0
2021-06-13,"N4S",0,1.38115393183337,NA,0.44553352639786,0.1670750723992
2021-06-13,"N4T",0,2.04396451986117,NA,1.09268543514591,NA
2021-06-13,"N4V",0,1.39680729760547,NA,NA,0
2021-06-13,"N4W",0,2.46107102164831,NA,1.97493353589062,NA
2021-06-13,"N4X",0,0.70422535211268,NA,NA,NA
2021-06-13,"N4Z",0,1.86046511627907,NA,NA,0
2021-06-13,"N5A",0,1.20509387196946,NA,0.71223042078573,0.54129511979716
2021-06-13,"N5C",0,1.10364683301344,NA,NA,0
2021-06-13,"N5H",1,2.84061324848134,NA,1.85131617008967,0.57853630315302
2021-06-13,"N5L",0,0.91539528432732,NA,NA,NA
2021-06-13,"N5P",0,1.3215661679061,NA,0.71678165038975,NA
2021-06-13,"N5R",0,1.2725844461901,NA,0.942655145326,0.2827965435978
2021-06-13,"N5V",0,2.79271765078087,NA,1.66815266473008,0.20132876988122
2021-06-13,"N5W",0,1.85576013390583,NA,1.27356087620988,0.25471217524198
2021-06-13,"N5X",0,1.72715572715573,NA,1.18404118404118,0.41184041184041
2021-06-13,"N5Y",0,3.12183768467922,NA,1.87209066990488,0.2782837482291
2021-06-13,"N5Z",0,2.23827525545533,NA,1.34745667552495,0.29943481678332
2021-06-13,"N6A",0,4.62921008911041,NA,1.58586316266425,NA
2021-06-13,"N6B",0,1.73743669653292,NA,1.6361511492014,0.54538371640047
2021-06-13,"N6C",0,1.76140434678768,NA,1.40315261523764,0.29854310962503
2021-06-13,"N6E",0,3.06805444355484,NA,1.28102481985589,NA
2021-06-13,"N6G",0,2.06508953078029,NA,0.67218104076031,0.1493735646134
2021-06-13,"N6H",0,2.1585122869161,NA,1.66039406685853,0.46491033872039
2021-06-13,"N6J",0,1.57601255467628,NA,1.00170289492137,NA
2021-06-13,"N6K",0,1.48005790445765,NA,0.92347626416413,0.19967054360306
2021-06-13,"N6L",0,4.1742654508612,NA,1.62107396149949,0
2021-06-13,"N6M",0,3.2258064516129,NA,1.53609831029186,NA
2021-06-13,"N6N",0,1.32100396301189,NA,0,0
2021-06-13,"N6P",0,1.67915500586802,NA,0.99304865938431,NA
2021-06-13,"N7A",0,0.47998761322288,NA,NA,NA
2021-06-13,"N7G",0,1.22004782587477,NA,1.02484017373481,NA
2021-06-13,"N7L",0,1.26884007481022,NA,0.80677692617991,NA
2021-06-13,"N7M",0,1.25714285714286,NA,0.25806451612903,NA
2021-06-13,"N7S",0,2.5000804401686,NA,1.38357089996461,0.41828887673349
2021-06-13,"N7T",0,2.54786036036036,NA,1.4428490990991,0.45748873873874
2021-06-13,"N7V",0,2.52497870033305,NA,1.08434668112462,NA
2021-06-13,"N7W",0,2.69961977186312,NA,NA,0
2021-06-13,"N7X",0,2.22984562607204,NA,NA,NA
2021-06-13,"N8A",0,3.45751633986928,NA,1.17647058823529,NA
2021-06-13,"N8H",1,5.39256198347108,NA,3.57142857142857,0.73789846517119
2021-06-13,"N8M",0,2.43841957348322,NA,0.9918994875186,NA
2021-06-13,"N8N",0,2.57517118189938,NA,1.71181899374814,0.37213456385829
2021-06-13,"N8P",0,3.1206053706556,NA,1.13841826826492,NA
2021-06-13,"N8R",0,3.41359967163771,NA,2.18908195375564,0.68408811054864
2021-06-13,"N8S",0,2.77959986880945,NA,2.74680223023942,0.69694981961299
2021-06-13,"N8T",0,3.39300685505746,NA,1.92336144400059,0.59180352123095
2021-06-13,"N8W",0,2.95344630265441,NA,1.66131354524311,0.47993502418134
2021-06-13,"N8X",1,2.51248273664082,NA,1.8060129607989,0.47806225432912
2021-06-13,"N8Y",1,2.86720549058563,NA,2.84462906939992,1.4900437982571
2021-06-13,"N9A",1,3.75519335250879,NA,3.54745925215724,0.99073186321508
2021-06-13,"N9B",1,3.07852738483859,NA,1.67754805948495,0.54406964091404
2021-06-13,"N9C",1,3.05365296803653,NA,2.14041095890411,0.57077625570776
2021-06-13,"N9E",0,2.94801861062089,NA,2.08567303064335,0.56152735440398
2021-06-13,"N9G",0,3.02409895500107,NA,1.66346769033909,0.25591810620601
2021-06-13,"N9H",0,2.67884092967099,NA,1.05644431029279,NA
2021-06-13,"N9J",0,2.23309033865461,NA,0.92276460274984,NA
2021-06-13,"N9K",0,2.3537323470074,NA,NA,NA
2021-06-13,"N9V",0,2.04993429697766,NA,1.00744634253176,NA
2021-06-13,"N9Y",1,5.2701341392291,NA,1.85568103493982,0.31811674884683
2021-06-13,"P0A",0,0.21176346021494,NA,NA,0
2021-06-13,"P0B",0,0.7096279248178,NA,NA,0
2021-06-13,"P0C",0,0.5543710021322,NA,NA,0
2021-06-13,"P0E",0,0.85287846481876,NA,NA,NA
2021-06-13,"P0G",0,1.27613358674993,NA,NA,0
2021-06-13,"P0H",0,0.26752426217378,NA,0.25614025101745,0
2021-06-13,"P0J",0,0.49904201755559,NA,0.26734393797621,NA
2021-06-13,"P0K",0,1.81451612903226,NA,1.00806451612903,NA
2021-06-13,"P0L",0,2.268334488166,NA,0.72936800262572,NA
2021-06-13,"P0M",0,0.61295488431167,NA,0.34973401807573,NA
2021-06-13,"P0N",0,1.76557135850907,NA,0.88278567925454,NA
2021-06-13,"P0P",0,0.33199612671186,NA,NA,NA
2021-06-13,"P0R",0,0.29257314328582,NA,NA,NA
2021-06-13,"P0S",0,0.20884409334423,NA,0,0
2021-06-13,"P0T",0,1.32251855925213,NA,1.01732196865549,NA
2021-06-13,"P0V",0,0.91228841503627,NA,0.7327617791456,NA
2021-06-13,"P0W",0,1.34596896030765,NA,NA,0
2021-06-13,"P0X",0,3.27834621006473,NA,1.98371267487993,NA
2021-06-13,"P1A",0,0.48530601240226,NA,0.48530601240226,NA
2021-06-13,"P1B",0,0.37230495665703,NA,0.27783951989331,0
2021-06-13,"P1C",0,0.19337016574586,NA,0,0
2021-06-13,"P1H",0,0.5040755040755,NA,0.32175032175032,NA
2021-06-13,"P1L",0,0.562071015511,NA,NA,NA
2021-06-13,"P1P",0,0.5408429690414,NA,NA,0
2021-06-13,"P2A",0,0.51864495798319,NA,0.39390756302521,NA
2021-06-13,"P2B",0,0.44589774078478,NA,NA,0
2021-06-13,"P2N",0,0.820419325433,NA,1.04180231801016,NA
2021-06-13,"P3A",0,1.25854148168166,NA,0.92653360614601,NA
2021-06-13,"P3B",0,1.25107112253642,NA,0.85689802913453,NA
2021-06-13,"P3C",0,1.34924474547116,NA,1.34386926839757,NA
2021-06-13,"P3E",0,1.06275468622657,NA,1.43439282803586,0.39119804400978
2021-06-13,"P3G",0,1.35850794381764,NA,0,0
2021-06-13,"P3L",0,1.32137800849457,NA,0.70788107597924,0
2021-06-13,"P3N",0,0.82152637218717,NA,NA,0
2021-06-13,"P3P",0,0.87576629550857,NA,0.37532841236082,0
2021-06-13,"P3Y",0,0.71241094863142,NA,NA,0
2021-06-13,"P4N",0,2.1604262462594,NA,1.60572221005766,0.21896211955332
2021-06-13,"P4P",0,1.73789173789174,NA,NA,0
2021-06-13,"P4R",0,1.13733905579399,NA,NA,NA
2021-06-13,"P5A",0,0.22747583069299,NA,0.48744820862783,NA
2021-06-13,"P5E",0,0.50423194669548,NA,NA,0
2021-06-13,"P5N",0,0.50516647531573,NA,NA,0
2021-06-13,"P6A",0,0.43522988050961,NA,NA,0
2021-06-13,"P6B",0,0.2581289812232,NA,0,0
2021-06-13,"P6C",0,0.26275345793466,NA,NA,0
2021-06-13,"P7A",0,1.84561065639544,NA,1.50858610174932,0.48146364949446
2021-06-13,"P7B",0,2.13747501153314,NA,1.46086421651545,0.26910656620022
2021-06-13,"P7C",0,2.261635519581,NA,1.98389080665,0.436455977463
2021-06-13,"P7E",0,1.93073333618734,NA,2.05488248640781,0.42810051800163
2021-06-13,"P7G",0,1.13888010123379,NA,0.47453337551408,NA
2021-06-13,"P7J",0,1.37303851640514,NA,NA,0
2021-06-13,"P7K",0,1.07026523964635,NA,0.93066542577943,NA
2021-06-13,"P7L",0,1.76282051282051,NA,NA,0
2021-06-13,"P8N",0,0.53083923154702,NA,0,NA
2021-06-13,"P8T",0,1.40535792709706,NA,0.87834870443566,NA
2021-06-13,"P9A",0,0.69086066256035,NA,NA,0
2021-06-13,"P9N",0,1.07138629099088,NA,0.71031135314313,NA
2021-06-20,"K0A",0,1.43225557151618,NA,0.48721890409348,0.10080391119175
2021-06-20,"K0B",0,1.44576227166479,NA,1.08215738897065,0.25971777335296
2021-06-20,"K0C",0,1.59876043244005,NA,0.96841215621368,0.1760749374934
2021-06-20,"K0E",0,0.65399454220382,NA,0.28229980239014,NA
2021-06-20,"K0G",0,0.8761278956265,NA,0.38092517201152,NA
2021-06-20,"K0H",0,0.54862842892768,NA,0.22859517871987,0
2021-06-20,"K0J",0,0.59450426015726,NA,0.27396509684666,NA
2021-06-20,"K0K",0,0.55260190107943,NA,0.31416143064282,0.05638794908974
2021-06-20,"K0L",0,0.69993838570548,NA,0.33271719038817,0.13555144793592
2021-06-20,"K0M",0,0.85471633196313,NA,0.47081831845427,NA
2021-06-20,"K1B",0,2.48361008757238,NA,1.72273532085945,NA
2021-06-20,"K1C",0,1.9307763379214,NA,1.18452536068797,0.26059557935135
2021-06-20,"K1E",0,1.48681055155875,NA,0.95923261390887,NA
2021-06-20,"K1G",0,3.10293754628487,NA,1.99950629474204,0.61713157245125
2021-06-20,"K1H",0,2.25658397989291,NA,2.24019232870725,0.49174953556988
2021-06-20,"K1J",0,2.63576320939335,NA,1.7429060665362,0.33635029354207
2021-06-20,"K1K",0,3.04926552473882,NA,2.22728960067879,0.53030704778067
2021-06-20,"K1L",0,2.3017047896471,NA,2.48316699298028,0.52528532543814
2021-06-20,"K1M",0,1.55268022181146,NA,1.60197165742452,0.98582871226124
2021-06-20,"K1N",0,3.43435637854809,NA,1.98628820401102,0.25629525213045
2021-06-20,"K1P",0,1.39593908629442,NA,NA,0
2021-06-20,"K1R",0,1.97447835833764,NA,1.29332643559234,NA
2021-06-20,"K1S",0,1.50514919461315,NA,0.4987823841798,NA
2021-06-20,"K1T",1,3.79086143670274,NA,1.79981551890931,0.31496771580913
2021-06-20,"K1V",1,3.15169457550807,NA,1.32605544762081,0.23128874086409
2021-06-20,"K1W",0,3.39453458582408,NA,0.99629945915172,NA
2021-06-20,"K1X",0,2.04386839481555,NA,NA,NA
2021-06-20,"K1Y",0,1.39219015280136,NA,0.72156196943973,0.25466893039049
2021-06-20,"K1Z",0,2.2250306372549,NA,1.26378676470588,0.26807598039216
2021-06-20,"K2A",0,1.1131151765009,NA,0.82452976037104,0.5153311002319
2021-06-20,"K2B",0,2.89973244999363,NA,1.80914766212256,0.40769524780227
2021-06-20,"K2C",0,2.20373428172234,NA,1.52419662136416,0.3175409627842
2021-06-20,"K2E",0,2.33954543432816,NA,1.06747320197483,0.35582440065828
2021-06-20,"K2G",0,2.13238013065451,NA,0.91563804123893,0.19369266256977
2021-06-20,"K2H",0,1.81903611222983,NA,1.57739293864948,0.77191569338166
2021-06-20,"K2J",0,1.96319018404908,NA,0.68803394300786,0.08027062668425
2021-06-20,"K2K",0,1.24633431085044,NA,0.76804915514593,0.20946795140344
2021-06-20,"K2L",0,1.53919239904988,NA,1.33016627078385,0.38004750593824
2021-06-20,"K2M",0,1.55565905915231,NA,0.68312373854991,NA
2021-06-20,"K2P",0,1.88328523210879,NA,1.07616298977645,NA
2021-06-20,"K2R",0,1.22832369942197,NA,NA,0
2021-06-20,"K2S",0,1.61162744710303,NA,0.61795530947202,0.19774569903105
2021-06-20,"K2T",0,0.89767972613161,NA,NA,0
2021-06-20,"K2V",1,2.37580993520518,NA,1.13675116516994,NA
2021-06-20,"K2W",0,1.4273807043134,NA,NA,0
2021-06-20,"K4A",0,2.75291259952319,NA,1.25950249651388,0.17992892807341
2021-06-20,"K4B",0,1.70410534469404,NA,NA,NA
2021-06-20,"K4C",0,2.73652948663555,NA,NA,NA
2021-06-20,"K4K",0,2.04451772464963,NA,1.37400384721077,NA
2021-06-20,"K4M",0,1.76829696161673,NA,0.63153462914883,NA
2021-06-20,"K4P",0,1.91643960036331,NA,1.18074477747502,NA
2021-06-20,"K4R",0,1.50619212317305,NA,0.78098850831195,0
2021-06-20,"K6A",0,1.69396218457862,NA,2.17895550713432,0.77317776059605
2021-06-20,"K6H",0,2.49536380495255,NA,2.56354314388568,0.43634776917203
2021-06-20,"K6J",0,2.13523131672598,NA,1.85672288410955,0.36102944968797
2021-06-20,"K6K",0,1.90850406960427,NA,NA,NA
2021-06-20,"K6T",0,NA,NA,0,0
2021-06-20,"K6V",0,0.4797852709277,NA,0.20130850528435,NA
2021-06-20,"K7A",0,0.8201994210357,NA,0.64329366355741,NA
2021-06-20,"K7C",0,1.0606784519828,NA,0.62111801242236,NA
2021-06-20,"K7G",0,0.99934109378432,NA,NA,NA
2021-06-20,"K7H",0,1.51632276862699,NA,1.9028364155319,0.53517274186835
2021-06-20,"K7K",0,0.61541031995767,NA,NA,0
2021-06-20,"K7L",0,1.75100163228966,NA,NA,0
2021-06-20,"K7M",0,0.53533396012817,NA,0.24943876278374,NA
2021-06-20,"K7N",0,0.59290748405862,NA,NA,NA
2021-06-20,"K7P",0,0.57994392595153,NA,NA,0
2021-06-20,"K7R",0,0.46924540266328,NA,NA,0
2021-06-20,"K7S",0,0.8192868175408,NA,NA,0
2021-06-20,"K7V",0,0.61080227849839,NA,NA,NA
2021-06-20,"K8A",0,0.6169993971845,NA,0.46097656111485,NA
2021-06-20,"K8B",0,NA,NA,0,0
2021-06-20,"K8H",0,0.57327847845147,NA,NA,0
2021-06-20,"K8N",0,0.79257451104481,NA,0.3616309556098,0
2021-06-20,"K8P",0,0.56696795398521,NA,0.36976170912079,NA
2021-06-20,"K8R",0,0.52083333333333,NA,0,0
2021-06-20,"K8V",0,0.6425100290271,NA,0.26091777828512,NA
2021-06-20,"K9A",0,1.17614405162544,NA,0.55511223675537,NA
2021-06-20,"K9H",0,0.86745758387549,NA,0.54216098992218,NA
2021-06-20,"K9J",0,0.96717407062235,NA,0.91125608366988,0.14497255876566
2021-06-20,"K9K",0,1.07281284606866,NA,NA,NA
2021-06-20,"K9L",0,0.73182247403211,NA,NA,0
2021-06-20,"K9V",0,1.47756056374618,NA,0.45463401961421,NA
2021-06-20,"L0A",0,1.08003496066925,NA,NA,0
2021-06-20,"L0B",0,1.46618966629523,NA,1.11430414638438,NA
2021-06-20,"L0C",0,1.27430006511022,NA,0.74411682634174,NA
2021-06-20,"L0E",0,1.84370416928557,NA,1.21516865702912,0.37712130735387
2021-06-20,"L0G",0,3.02895951310937,NA,1.28977650591483,0.30229136857379
2021-06-20,"L0H",0,2.4295010845987,NA,NA,NA
2021-06-20,"L0J",1,6.17904336497302,NA,2.23338916806254,NA
2021-06-20,"L0K",0,0.82489038618742,NA,0.66883004285467,0.14862889841215
2021-06-20,"L0L",0,1.40306379209695,NA,0.72468144211607,0.22143044064658
2021-06-20,"L0M",0,1.47040621828354,NA,0.76738371661262,0.22278882095205
2021-06-20,"L0N",0,1.42897566496887,NA,1.13186191284663,NA
2021-06-20,"L0P",0,2.23723089911355,NA,1.68847615027438,0
2021-06-20,"L0R",0,2.90096872751541,NA,1.11575720289054,0.16684219856307
2021-06-20,"L0S",0,2.2721201741016,NA,1.42989582187584,0.29854967709495
2021-06-20,"L1A",0,1.08290431386473,NA,NA,NA
2021-06-20,"L1B",0,1.7278156996587,NA,1.70648464163823,0.49772468714448
2021-06-20,"L1C",0,2.14011516314779,NA,0.80614203454894,0.26871401151631
2021-06-20,"L1E",0,2.28374377826214,NA,0.71570317837275,NA
2021-06-20,"L1G",0,2.48251446334513,NA,1.35998618426733,0.17269665831966
2021-06-20,"L1H",0,2.58353138543269,NA,1.6776177827485,0.25164266741227
2021-06-20,"L1J",0,2.59476391034731,NA,1.03705898537535,0.16931575271434
2021-06-20,"L1K",0,2.88745093879283,NA,1.01835154343906,0.16972525723984
2021-06-20,"L1L",0,3.80328890967189,NA,1.40285246668225,NA
2021-06-20,"L1M",0,1.97362895775594,NA,0.83984210968338,NA
2021-06-20,"L1N",0,2.42789036758886,NA,1.21486553647358,0.33132696449279
2021-06-20,"L1P",0,4.19182485556666,NA,1.69410538204248,NA
2021-06-20,"L1R",0,2.94910793260415,NA,1.4885767911462,0.15101503678295
2021-06-20,"L1S",1,3.88161808447353,NA,2.20956913401887,0.33993371292598
2021-06-20,"L1T",1,5.16786056184597,NA,2.32727032647806,0.29709833955039
2021-06-20,"L1V",1,4.29915585065563,NA,2.36895665810283,0.4671182142738
2021-06-20,"L1W",0,3.2191435768262,NA,1.36020151133501,0.30226700251889
2021-06-20,"L1X",1,5.54552294958616,NA,2.14446952595937,0.48908954100828
2021-06-20,"L1Y",0,2.3124115148655,NA,NA,0
2021-06-20,"L1Z",1,5.03611057306511,NA,1.79861091895183,0.24903843493179
2021-06-20,"L2A",0,2.07866965142309,NA,1.75887432043492,0.42639377465089
2021-06-20,"L2E",0,2.61847095919207,NA,2.05639080564822,0.50267330804734
2021-06-20,"L2G",1,3.11479527756845,NA,1.63275558904798,0.37678975131876
2021-06-20,"L2H",0,3.61457334611697,NA,2.78044103547459,1.05465004793864
2021-06-20,"L2J",0,2.57564391097774,NA,2.37559389847462,0.43760940235059
2021-06-20,"L2M",0,2.78782894736842,NA,1.83662280701754,0.27412280701754
2021-06-20,"L2N",0,2.54388118325764,NA,1.65705167546336,0.61372284276421
2021-06-20,"L2P",0,2.73364906180685,NA,1.55865955278461,0.59948444337869
2021-06-20,"L2R",0,3.14159443626024,NA,1.54167665901538,0.23981636918017
2021-06-20,"L2S",0,2.81442809682012,NA,1.09159943046986,NA
2021-06-20,"L2T",0,3.23909997527405,NA,1.40113739388445,NA
2021-06-20,"L2V",0,3.46216982539919,NA,1.49231457991345,0.39795055464359
2021-06-20,"L2W",0,3.62903225806452,NA,NA,0
2021-06-20,"L3B",0,3.07237927198803,NA,1.45755820643627,0.38356794906218
2021-06-20,"L3C",0,3.28086961444828,NA,2.03815886316028,0.82092509766178
2021-06-20,"L3K",0,2.32753924627346,NA,1.33709701381667,0.4952211162284
2021-06-20,"L3M",0,2.31957910062539,NA,1.12504549816353,NA
2021-06-20,"L3P",0,2.22935908856487,NA,1.71128510478691,0.44540297247878
2021-06-20,"L3R",0,2.4890210305229,NA,1.77300128201631,0.60009274160552
2021-06-20,"L3S",1,5.58041788878474,NA,2.85748843397539,0.63499742977231
2021-06-20,"L3T",1,2.8700141729095,NA,1.73786866437201,0.42181278261456
2021-06-20,"L3V",0,0.76745082915542,NA,0.57848052448901,0.13497878904744
2021-06-20,"L3X",0,3.2998367780378,NA,1.828872588543,0.216318263161
2021-06-20,"L3Y",0,2.77571863932131,NA,1.60612799604645,0.47360184498806
2021-06-20,"L3Z",1,4.29163726182075,NA,2.71259703599153,0.46312632321807
2021-06-20,"L4A",0,2.85692460469025,NA,1.48957298907647,0.32465052326026
2021-06-20,"L4B",1,2.14178046750208,NA,1.10238700533195,0.17998155189093
2021-06-20,"L4C",0,3.76003182105337,NA,2.14090175249772,0.65513933409766
2021-06-20,"L4E",1,3.15003017895304,NA,1.30503580691995,0.22838126621099
2021-06-20,"L4G",0,2.52197341106842,NA,1.33975236665047,0.39750894395124
2021-06-20,"L4H",1,7.03160147368165,NA,2.82090877035128,0.54715902873193
2021-06-20,"L4J",1,4.43196563604636,NA,2.4497740391069,0.53693677569466
2021-06-20,"L4K",1,6.11819706285889,NA,2.99811982316175,0.55897149245388
